inline_count,external_count,onclick_count,onload_count,onchange_count,avg_inline_script_block,avg_external_script_block,avg_onclick_count,avg_onload_count,avg_onchange_count,avg_cyc_complexity,library_code_count,type
20,36,2,0,0,0,213.6,25188,5,30,0.366666667,11,alexa
2,2.5,2,1,0,0,388,4279,0,3,0.666666667,2,alexa
2,1,1,0,0,0,0,0,1,0,0,0,alexa
6,18,1,6,0,0,200.1666667,10270,7,6,0,0,phish
11,22,2,0,0,0,392.4615385,17625,4,13,0.615384615,8,alexa
20.5,23.5,2,0,0,0,309.3571429,9191,8,14,1,14,alexa
3,7,1,0,0,0,88,1953,3,3,0.333333333,1,alexa
11,26,2,0,0,0,92.78571429,6776,11,14,0.571428571,8,alexa
11,6,1,1,0,0,624.2,16500,1,5,0.8,4,alexa
3,3,1,0,0,0,0,8,1,1,0,0,phish
1,4,2,0,0,0,60,206,3,1,1,1,phish
17,15.5,2,0,0,0,621.8181818,14717,4,11,0.818181818,9,alexa
10,13.5,2,0,0,0,272.5555556,6503,4,9,0.888888889,8,alexa
8,3,2,0,0,0,0,0,3,0,0,0,alexa
14,13.5,2,1,0,0,104.5,3254,1,10,0.3,3,phish
5,10,2,29,0,0,271.7142857,6549,2,7,0.428571429,3,alexa
5,9,2,8,0,0,1075.4,17384,4,5,1,5,alexa
13,12,1,0,4,0,922.7142857,18085,1,7,0.857142857,6,alexa
22,37,1,0,5,0,523.4347826,29567,10,23,0.782608696,18,alexa
3,11,1,0,2,0,398.5,10877,1,10,0.9,9,alexa
3,13,1,3,1,0,924.625,20050,5,8,0.875,7,alexa
2,22,1,0,0,0,281.4285714,22134,7,14,0.571428571,8,alexa
3,4,2,0,0,0,0,0,0,0,0,0,phish
1,1,1,0,0,0,4,24,0,1,0,0,alexa
2,4,1,0,0,0,26,102,3,1,0,0,phish
2,3,1,0,0,0,0,0,0,0,0,0,phish
6,6,1,0,2,0,535.6,7174,0,5,1,5,alexa
1.5,11,2,0,0,0,125.7692308,6138,6,13,0.076923077,1,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
1,1,1,1,0,0,187,3101,0,1,1,1,phish
6,7,1,0,0,0,2163.5,9555,5,2,1,2,alexa
3.5,6.5,2,0,0,0,858.2,12769,2,5,1,5,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
19,10,1,0,0,0,132,3291,1,9,0.666666667,6,alexa
9,12,1,0,2,0,921.8333333,15649,5,6,1,6,alexa
29,37,1,0,0,0,647.3076923,60589,5,26,0.846153846,22,alexa
2,2,1,0,0,0,297.5,1988,0,2,1,2,alexa
2,0,1,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
9,10,1,105,0,0,446.75,5408,5,4,0.5,2,alexa
3,17,1,0,0,0,347.3333333,9933,0,9,0.555555556,5,phish
18,31.5,2,0,0,0,492.047619,30479,12,21,0.80952381,17,alexa
7,9,2,1,0,0,410.5714286,8898,2,7,0.428571429,3,alexa
9,25,2,2,0,0,291.6875,13863,7,16,0.6875,11,alexa
3,2,2,0,1,0,54,170,1,1,0,0,alexa
15,16,2,0,1,0,503.4545455,14521,4,11,0.909090909,10,alexa
1,2,1,0,0,0,521,1782,0,1,1,1,alexa
15,20,1,0,0,0,1131,41803,4,11,0.909090909,10,alexa
1,14,1,0,0,0,275,5060,9,5,0.4,2,alexa
17.5,29,2,0,3,1,560.2173913,33973,3,23,0.739130435,17,alexa
31,39,2,0,3,0,217.0454545,14866,9,22,0.818181818,18,alexa
8,19,3,0,0,0,717.7777778,19151,9,9,0.666666667,6,alexa
1,1,1,0,0,0,896,2329,0,1,1,1,alexa
15,13,2,1,0,0,694.6363636,23199,0,11,0.818181818,9,alexa
12,25,2,0,2,0,155.6,9197,3,20,0.8,16,alexa
37,57.66666667,3,0,0,0,241.2608696,37180,13,46,0.47826087,22,alexa
1,0,1,0,1,0,0,0,0,0,0,0,phish
11,11,2,0,0,0,3637,145628,2,9,0.777777778,7,alexa
3,4,1,0,0,0,1797,13131,2,1,1,1,alexa
10,33,2,0,0,0,189.3157895,14939,10,19,0.473684211,9,alexa
6,21,1,0,1,0,171.125,8019,4,16,0.9375,15,alexa
13,9,2,0,2,0,912.7142857,20090,2,7,1,7,alexa
1,0,2,0,0,0,0,0,0,0,0,0,phish
44,32,2,0,2,0,649.6363636,39883,4,22,0.909090909,20,alexa
37,24.5,2,0,0,0,186.4,5024,6,10,0.6,6,alexa
5,23,2,0,0,0,209.125,5329,15,8,0.625,5,alexa
6,18,1,3,0,0,703.6875,31776,0,16,0.9375,15,phish
2,5,1,0,0,0,2512.2,48287,0,5,1,5,alexa
15,32,1,0,0,0,188.5714286,11652,10,21,0.80952381,17,alexa
6,5,2,288,1,0,238.1666667,4916,0,6,1,6,alexa
6,13,2,0,0,0,31,938,8,5,0.6,3,alexa
15,4,1,1,2,0,658.3333333,8922,1,3,1,3,phish
13,3,2,0,0,0,262,1800,1,2,0.5,1,alexa
11.5,24.5,2,0,0,0,462.2777778,24335,9,18,0.5,9,alexa
1,0,1,0,1,0,0,0,0,0,0,0,phish
10,12,1,0,0,0,143.6666667,2857,4,6,0.5,3,alexa
15,32,1,0,0,0,279.6666667,18328,12,18,0.611111111,11,alexa
19,28,3,0,0,0,751.5384615,29669,14,13,0.769230769,10,alexa
31,29,2,0,4,0,238.0625,10511,7,16,0.6875,11,alexa
5,28,1,21,0,0,347.1666667,24273,15,12,0.833333333,10,alexa
2,3,1,0,0,1,2824,15361,1,2,1,2,alexa
3,18,1,1,0,0,126.7142857,3060,10,7,0.428571429,3,phish
1,0,1,0,0,0,0,0,0,0,0,0,phish
23,10.33333333,3,8,0,0,874,5520,8,2,1,2,phish
9,20,1,2,0,0,564.0909091,19250,5,11,1,11,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
12,56,2,1,0,0,219.4666667,30431,11,45,0.466666667,21,alexa
2,18,2,0,0,0,281.6,11850,8,10,0.4,4,alexa
8,12,1,8,0,0,254,2696,8,4,1,4,alexa
1,2,1,0,0,0,0,0,2,0,0,0,phish
13,21,1,1,2,0,942.8,35049,6,15,0.933333333,14,alexa
12,13,1,0,0,0,113.7777778,3527,4,9,0.666666667,6,alexa
4,15,1,0,6,0,218.9333333,18551,0,15,1,15,alexa
4,5,1,0,0,0,279.5,2095,3,2,1,2,alexa
4,1,1,1,0,0,955,3104,0,1,1,1,phish
12,28,1,0,0,0,85.63157895,5433,9,19,0.315789474,6,alexa
5,4,2,0,0,0,712,3318,2,2,1,2,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
6,24,1,0,0,0,129.3846154,4491,11,13,0.538461538,7,alexa
11,16,1,0,2,0,601.3846154,23672,2,13,1,13,alexa
12,19.5,2,0,2,0,190.7142857,6413,5,14,0.785714286,11,alexa
7,8,2,1,0,0,154,2862,2,6,0.5,3,alexa
6,16.5,2,0,0,0,112.8181818,3676,5,11,0.454545455,5,alexa
8,8,2,0,0,0,89,1797,0,6,0.166666667,1,alexa
0,0,2,0,0,0,0,0,0,0,0,0,phish
8,11,2,0,0,0,1076.25,11129,6,4,0.75,3,alexa
7,14,2,0,0,0,47.2,956,4,10,1,10,alexa
2,14,2,0,0,0,203.4,7428,4,10,0.8,8,alexa
26,21,1,5,0,0,242.9090909,7906,5,11,0.818181818,9,alexa
7,12,1,0,0,0,127,2337,6,6,0.666666667,4,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
1,6,1,0,0,0,32,214,5,1,0,0,phish
2,9.666666667,3,0,0,0,229.3333333,5895,4,6,0.666666667,4,alexa
1,3,1,0,0,0,42.5,274,1,2,0,0,phish
11,17.5,2,2,4.5,0,77.2,4175,6,15,0.333333333,5,alexa
1,2.5,2,0,0,0,178,1861,0,3,0.333333333,1,alexa
28,39,2,161,4,0,600.8333333,40338,6,24,0.875,21,alexa
4,9,1,0,1,0,912.7142857,20099,2,7,1,7,alexa
1,1,1,0,0,0,521,1782,0,1,1,1,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
11,18,2,2,0,0,363.75,18733,2,16,0.5625,9,alexa
7,16,2,10,1,0,601.8,15716,6,10,1,10,alexa
2,3,1,0,0,0,139,288,2,1,0,0,alexa
4,14,2,0,0,0,1191.166667,21403,8,6,0.833333333,5,alexa
18,20,2,0,0,0,856,29147,8,11,1,11,alexa
14,17,2,1,0,0,876.5,28947,6,10,0.7,7,alexa
2,9,1,0,0,0,336.8571429,7137,2,7,0.714285714,5,alexa
7,13,2,1,0,0,455.2857143,14424,6,7,0.571428571,4,alexa
16,39,1,1,0,0,270.2142857,30492,9,28,0.428571429,12,alexa
2,7,1,0,0,0,145.5,660,5,2,0.5,1,phish
4,1,2,0,0,0,30,327,0,1,0,0,alexa
4,8,1,0,0,0,27.5,516,4,4,0,0,alexa
1,0,1,0,0,0,0,0,0,0,0,0,alexa
7,33,2,0,0,0,89.53846154,9764,6,26,0.038461538,1,alexa
16.33333333,10.33333333,3,1,1,0,127.5,4759,1,16,1,16,alexa
8,16,1,1,4,0,328.6666667,5180,6,6,0.666666667,4,alexa
9,11,1,0,0,0,373.4444444,13225,1,9,1,9,alexa
7,8,1,0,4,0,806.125,20352,0,8,0.875,7,alexa
9,25,1,0,0,0,143.7368421,7387,6,19,1,19,alexa
15,13.5,2,0,0,0,926.4,17155,4,10,0.8,8,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
5,8,2,0,0,0,486.6666667,5194,5,3,1,3,alexa
9,22,1,8,0,0,721.8666667,32492,3,15,1,15,phish
4,2,2,0,3,0,33,68,1,1,0,0,alexa
9,10,1,22,2,0,403.8,5258,5,5,1,5,alexa
10,2.5,2,1,2,0,882.5,7356,1,2,1,2,alexa
2,13,2,1,0,0,165.8571429,2752,6,7,0.142857143,1,alexa
3,2,1,0,0,0,2894.5,16150,0,2,1,2,alexa
10,2,1,0,0,0,0,0,2,0,0,0,alexa
10,0,1,1,0,0,0,0,0,0,0,0,phish
1,1,2,0.5,0.5,0,81,399,1,1,0,0,phish
3,9,2,0,0,0,1121,16885,4,5,0.6,3,alexa
27,18.5,2,2,0,0,617.3076923,32908,6,13,0.769230769,10,alexa
6,5,1,0,0,1,765.6666667,4862,2,3,0.666666667,2,alexa
2,5,1,0,0,0,362.8,4699,0,5,0.6,3,alexa
6,12,1,0,2,0,329.7142857,6767,2,7,1,7,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
9,16,1,0,3,0,250.8181818,6932,2,11,0.818181818,9,alexa
0,1,1,0,0,0,550,688,0,1,1,1,alexa
2,17,2,0,0,0,69.6,1150,12,5,0.6,3,alexa
17,27,1,0,4,0,224.3157895,15330,4,19,1,19,alexa
15,25,3,0,0.666666667,0,483.3571429,16154,13,14,0.928571429,13,alexa
5,10,2,28,0,0,895.5,16497,2,6,0.833333333,5,alexa
2,2,2,0,0,0,521,1782,1,1,1,1,alexa
17,32,1,1,0,0,733.4736842,78434,10,19,0.368421053,7,phish
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
15,3,3,343,117,0,822.6666667,8194,0,3,1,3,phish
0,0,1,1,0,0,0,0,0,0,0,0,phish
25,14,1,43,0,0,201.875,3896,5,8,1,8,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
7,18,2,0,0,0,253.0833333,13460,6,12,0.666666667,8,alexa
12,27,2,17,1,1,169.1,5107,7,10,0.5,5,alexa
10,14.5,2,1,0,0,296.2857143,10409,8,7,0.714285714,5,alexa
1,2,2,0,1,0,55,229,1,1,0,0,phish
5,10,1,0,1,0,1084.428571,23537,2,7,0.857142857,6,phish
3,4,1,0,0,0,263.5,1808,2,2,0.5,1,alexa
3,3,1,0,0,0,2824,15361,1,2,1,2,alexa
5,11,2,1,1,0,749.7272727,24269,0,11,0.909090909,10,alexa
4,1,2,1,0,0,0,0,1,0,0,0,phish
6,7,1,0,0,0,407,2333,4,2,1,2,alexa
20,24,2,0,0,0,382.875,14251,6,16,0.625,10,alexa
8,9,2,0,0,0,902.625,17302,2,8,1,8,alexa
0,2,1,1,1,0,0,0,0,0,0,0,phish
2,2,1,0,0,0,448,2428,0,2,0.5,1,alexa
32,56,1,0,0,1,203.2820513,21353,16,39,0.769230769,30,alexa
9,14,2,0,0,0,326,6805,6,8,0.875,7,alexa
4,12,1,0,0,0,58.66666667,1197,6,6,0.5,3,alexa
3,8,1,1,1,0,327.6666667,4742,0,6,0.666666667,4,alexa
6,4,1,1,0,0,482,2523,1,2,0.5,1,alexa
2,13,1,2,0,0,648,10445,2,3,1,3,phish
1,2,1,0,0,0,521,1782,1,1,1,1,alexa
7,11,2,3,0,0,245.5,6416,2,8,0.5,4,alexa
14,34,2,1,0,0,210.9130435,13732,13,23,0.565217391,13,alexa
1,7,2,1,0,0,193.2,2378,2,5,0.6,3,alexa
12,15.5,2,1,0,0,357.2222222,13748,6,9,0.222222222,2,alexa
1,12,2,0,0,0,228.6,3494,7,5,0.6,3,alexa
10,16,2,0,0,0,946.1428571,17823,6,7,1,7,alexa
9,5.333333333,3,0,0,0,786.5,8828,3,4,1,4,alexa
4,11,1,0,1,0,1202.2,42708,0,10,1,10,alexa
8,8,1,0,0,0,979.8333333,14466,1,6,0.666666667,4,alexa
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
1,0,1,0,0,0,0,0,0,0,0,0,phish
4,9,2,1,0,0,186.1666667,1940,3,6,0.666666667,4,phish
10,4,1,16,0,0,13,396,1,3,0.666666667,2,alexa
7,12,1,0,0,0,64,2401,3,9,0.666666667,6,alexa
4,5,1,0,0,0,0,0,0,0,0,0,phish
23,24,2,18,1,0,309.4117647,16645,5,17,0.588235294,10,alexa
1,6,1,0,0,0,232,2140,2,3,0.666666667,2,alexa
2,11,2,0,0,0,87.8,3237,1,10,0.2,2,alexa
0,4,1,0,0,0,4,52,3,1,0,0,phish
8,13,3,0,1,0,1447.5,53096,2,8,1,8,alexa
0,4,1,0,0,0,300.6666667,2357,1,3,0.333333333,1,alexa
19,13,2,0,1,0,317,5756,6,7,0.857142857,6,alexa
15,20,2,0,0,0,642.25,48113,2,16,0.4375,7,alexa
4,0,1,0,1,0,0,0,0,0,0,0,alexa
0,0,1,1,0,0,0,0,0,0,0,0,phish
32,24,2,1,0,0,261.0869565,16702,1,23,0.130434783,3,alexa
11,4,1,0,0,0,4742,6310,1,1,1,1,phish
5,7,1,6,0,0,1079,16983,2,5,1,5,alexa
2,1,1,0,0,0,181,426,0,1,1,1,phish
2,0,1,1,0,0,0,0,0,0,0,0,phish
34,45,1,31,0,0,399.7027027,46513,6,37,0.972972973,36,alexa
11,12.5,2,0,0,0,283,4734,7,6,1,6,alexa
0,5,2,0,0,0,14,379,3,3,0.666666667,2,alexa
4,25,2,0,0,0,121,2160,18,6,0.5,3,alexa
6,1,1,2,0,0,86,904,0,1,1,1,phish
17,12,2,0,0,0,142.9,8937,2,10,0.9,9,alexa
42,51.5,2,92,0,1,199.16,20452,15,25,0.68,17,phish
21,33.5,2,1,3,0,837.5625,49537,11,16,0.875,14,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
3,3,1,0,0,0,2162.5,13495,1,2,1,2,alexa
0,1,1,0,0,0,0,0,0,0,0,0,phish
3,4,1,0,0,0,284.25,3800,0,4,1,4,alexa
5,9.5,2,4,1,0,1193.8,15970,5,5,1,5,alexa
5,5,2,0,0,0,311.6,5767,0,5,0.4,2,alexa
1,3,2,0,0,0,8,67,1,2,0,0,phish
10,11,1,0,0,0,149.3333333,2680,4,6,1,6,alexa
5,4,2,2,0,0,674,9715,0,4,1,4,alexa
22,11,2,2,0,0,611.5454545,19134,1,11,0.818181818,9,alexa
5,10,1,0,0,0,238.1666667,6367,2,6,1,6,alexa
2,4,2,0,0,0,906.25,5899,0,4,0.75,3,alexa
1,2,1,12,0,0,352,2063,0,2,0,0,phish
2,8,1,0,0,0,164.3333333,4854,2,6,0.333333333,2,phish
4,8,1,0,0,0,1244.2,18501,0,5,1,5,alexa
10,20,1,76,0,0,459.8181818,17188,9,11,0.818181818,9,alexa
1,1,1,0,0,0,896,2329,0,1,1,1,alexa
25,50.5,2,54,0,0,234.6388889,26589,10,36,0.972222222,35,alexa
1,0,2,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
7,15,2,0,0,0,1010.222222,25894,6,9,1,9,alexa
31,29,2,0,4,0,415.3125,14604,5,16,0.9375,15,alexa
8,16,2,4,0,0,760.1818182,32495,1,11,0.818181818,9,alexa
2,2,1,0,0,0,25,1619,0,2,0.5,1,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
2,2.5,2,12,0,0,373.3333333,3144,0,3,1,3,alexa
12,33.5,2,10,0,0,460.0434783,25240,9,23,0.739130435,17,alexa
1,3,1,0,0,0,52,156,1,1,0,0,phish
3,18,1,0,0,0,184.25,7253,6,16,1,16,alexa
6,11,2,0,1,0,132.8571429,5512,4,7,0.714285714,5,alexa
0,2,1,1,1,0,0,0,0,0,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
11,18,2,1,0,0,151.4166667,4237,5,12,0.583333333,7,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
8,18,2,0,0,0,328.3571429,12912,4,14,0.5,7,alexa
14,37,2,0,0,0,86.63636364,6323,2,22,0.590909091,13,alexa
30.5,60.5,2,3,0,0,164.8666667,29861,12,45,0.911111111,41,alexa
20,25,2,607,0,0,586.6,23714,10,15,0.866666667,13,alexa
0,5,1,0,0,0,195.25,2313,1,4,0.75,3,phish
30,15,2,0,0,0,190.7142857,3668,7,7,0.714285714,5,alexa
6,10,2,0,0,0,127.5714286,2671,3,7,0.714285714,5,alexa
9,5,2,8,0,0,937.5,4945,3,2,1,2,phish
15,15,1,6,0,0,202.5,10270,4,8,0.25,2,alexa
6,5.5,2,0,0,0,7059.5,138527,4,4,1,4,alexa
8,10,1,1,2,0,452.1428571,9304,2,7,0.714285714,5,alexa
7,12,1,0,3,0,1182.166667,18716,2,6,0.833333333,5,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
14,42,1,0,0,0,275.2068966,25497,13,29,0.551724138,16,alexa
3,7,2,0,0,0,563.2,6455,2,5,0.8,4,alexa
0,3,2,0,0,0,207,387,2,1,1,1,phish
1,17,1,0,0,0,208.6153846,18054,2,13,0,0,phish
3,6,1,0,0,0,375.6666667,3080,3,3,0.666666667,2,alexa
3,9,3,5,0,2,782,21028,2,7,0.571428571,4,alexa
1,1,1,0,0,0,132,280,0,1,0,0,phish
28,36.33333333,3,27,0,0,417.5833333,46550,4,36,0.555555556,20,alexa
2,10,1,1,0,0,50.5,1147,2,8,0.625,5,alexa
4,7,2,0,0,0,372.3,21390,1,10,0.7,7,alexa
1,4,1,0,0,0,60,206,3,1,1,1,phish
7,11,2,1,0,0,234.4,7323,1,10,0.5,5,alexa
5,9,1,0,0,0,519.6,7642,4,5,0.4,2,alexa
1,3,2,0,0,0,521,1782,2,1,1,1,alexa
11,15,2,0,0,0,68.625,1772,6,8,0.75,6,alexa
2,3,1,0,0,0,784,14152,0,3,1,3,alexa
4,9,2,0,0,0,230.4285714,5609,2,7,0.428571429,3,alexa
2,2,1,0,0,0,25,1619,0,2,0.5,1,phish
9.5,15,2,0,0,0,652.9090909,39555,6,11,0.727272727,8,alexa
3,16,2,0,0,0,130.4444444,3402,7,9,0.666666667,6,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
23,34.5,2,0,0,0,189.0454545,12085,14,22,0.636363636,14,alexa
7,13,1,13,0,0,518.8888889,11413,4,9,0.888888889,8,alexa
15,15.5,2,0,0,0,273.6666667,9407,4,12,0.916666667,11,alexa
1,1,2,1,1,0,0,0,0,1,0,0,alexa
11,17.5,2,1,0,0,579.4444444,15083,6,9,0.777777778,7,alexa
9,13,2,1,0,0,535.3,21158,3,10,0.8,8,alexa
1,1,1,1,0,0,521,1782,0,1,1,1,alexa
29,35.5,2,0,1,0,359.5,25655,17,20,0.8,16,alexa
10,22.5,2,4,0,0,172,7043,6,16,0.9375,15,alexa
1,4,1,0,0,0,0,0,3,0,0,0,phish
4,18,1,0,0,0,170.5714286,3426,9,7,0.714285714,5,alexa
4,6,1,0,0,0,801,7230,2,3,1,3,alexa
1,9,1,2,0,0,149.3333333,1916,6,3,0,0,alexa
5,16,1,1,1,0,1091,23449,7,8,0.875,7,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
7,30,2,13,1,0,489.0526316,31131,4,19,0.578947368,11,alexa
12,7,1,0,0,0,333.6666667,2742,4,3,0.333333333,1,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
3,5,1,0,0,0,265.75,2901,1,4,1,4,alexa
5,6,1,0,0,0,146.75,2079,1,4,0.25,1,phish
13,28,2,0,0,0,122.3529412,5260,11,17,0.588235294,10,alexa
3,3,2,0,0,0,260.5,11475,1,2,0.5,1,alexa
6,3,1,0,0,0,262.6666667,2845,0,3,1,3,alexa
0,1,2,0.5,0.5,0,0,0,0,0,0,0,phish
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
17,47,1,7,7,1,152.6333333,10612,7,30,0.833333333,25,alexa
0,2,1,1,1,0,0,0,0,0,0,0,phish
1,4,1,0,0,0,60,206,3,1,1,1,phish
2,13,2,0,0,0,122.5,3003,5,8,0.625,5,alexa
9,6,2,0,0,0,27,8346,0,6,1,6,phish
19,17,2,0,1,0,735.2142857,27939,1,14,1,14,alexa
1,0,2,0,1,0,0,0,0,0,0,0,phish
8,14,1,0,0,0,70.54545455,2634,3,11,1,11,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
1,1,1,0,0,0,181,426,0,1,1,1,phish
3,7,2,28,0,0,25.75,515,3,4,0,0,alexa
4,6,1,0,2,0,486.25,5103,0,4,1,4,alexa
42,62.5,2,0,0,0,267.1666667,44016,28,36,0.75,27,alexa
4,8,1,0,1,0,1463.428571,39353,0,7,1,7,alexa
1,17,1,0,1,0,311.8,21169,5,15,0.733333333,11,alexa
22,22,1,0,0,0,493.6875,24824,5,16,1,16,alexa
26,11,1,2,0,0,1308.333333,23821,4,6,0.833333333,5,alexa
6,15,2,1,0,1,101.5,2507,7,8,0.875,7,alexa
11,21,2,0,0,0,60.58823529,3672,5,17,0.705882353,12,alexa
17,21,3,0,1,0,147.6666667,6368,12,6,0.666666667,4,alexa
1,1,1,0,0,0,896,2329,0,1,1,1,phish
51,35.5,2,1.5,0,0,697.6666667,42914,3,21,0.904761905,19,alexa
8,52,1,0,2,0,132.8888889,7000,32,18,0.555555556,10,alexa
26,49,1,27,0,0,115.6428571,11855,20,28,0.571428571,16,alexa
33,19.5,2,0,0,0,373.3333333,30990,2,18,0.833333333,15,alexa
1,11,2,2,0,0,159.7,5504,0,10,0.6,6,alexa
1,0,2,0.5,0,0,0,0,0,0,0,0,phish
6,9.5,2,0,0,0,847.1666667,15138,4,6,1,6,alexa
7,12,2,0,0,0,225.6666667,7494,4,9,0.888888889,8,alexa
0,9,1,11,0,0,53.875,1211,1,8,0.625,5,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
4,20,2,0,0,0,727.8571429,32944,4,14,1,14,alexa
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
9,14,2,0,0,0,546.9230769,16595,1,13,0.615384615,8,alexa
9,19,2,4,0,0,204.7777778,4562,3,9,0.888888889,8,alexa
3,2,1,0,0,0,896,2329,1,1,1,1,alexa
2,4,2,3,0,0,267.5,1825,2,2,1,2,alexa
18,24,1,1,1,1,278.375,13448,6,16,0.6875,11,alexa
1,2,1,1,0,0,6,20,1,1,0,0,alexa
5.5,38,2,7,0,0,305.8333333,25713,13,24,0.333333333,8,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
9,18.5,2,0,0,0,374.7,11284,8,10,0.8,8,alexa
1,12,2,0,0,0,20.66666667,479,5,6,0,0,alexa
6,8.5,2,1,1,0,621.3333333,9944,3,6,0.833333333,5,alexa
11,7,1,11,0,1,27,230,6,1,1,1,alexa
0,2,1,0,0,0,0,0,2,0,0,0,phish
13,3,4,343,119,0,892.3333333,8058,0,3,1,3,phish
1,7,1,0,0,0,281.5,3499,3,4,1,4,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
0,2,1,0,0,0,0,0,2,0,0,0,alexa
10,0,1,1,0,0,0,0,0,0,0,0,phish
17,20.5,2,0,0,0,444.0666667,29402,6,15,0.866666667,13,alexa
16,47.66666667,3,15,0,1,139.9666667,14268,17,30,0.633333333,19,phish
11,19.66666667,3,0,1,0,704.7272727,23128,6,11,0.727272727,8,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
1,0,2,0.5,0,0,0,0,0,0,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
2,1,2,0,0,0,0,0,1,0,0,0,alexa
6,10,1,0,1,0,360.4,11280,0,10,1,10,alexa
21,17,2,47,0,0,232,4181,7,7,0.571428571,4,alexa
3,28,2,0,9,0,132.2916667,7489,4,24,1,24,alexa
4,2,2,0,0,0,521,1782,1,1,1,1,alexa
16,34,2,0,3,0,480.625,23403,15,16,0.75,12,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
5,12,1,1,0,0,294.8181818,9925,1,11,0.636363636,7,alexa
8,7,2,0,1,0,412,5392,1,5,1,5,alexa
34.5,47.125,8,0,1,0,936,105356,14,37,0.702702703,26,alexa
18,41,1,3,0,0,440.25,25602,19,20,0.6,12,alexa
1,10,2,0,0,0,111.3333333,2397,4,6,0.833333333,5,alexa
2,3,1,0,0,0,521,1782,2,1,1,1,alexa
6,15,2,0,0,0,898.5454545,25881,4,11,0.909090909,10,alexa
20,30,2,1,0,0,464.7142857,35507,9,21,0.761904762,16,alexa
0,1,2,0.5,0.5,0,0,0,0,0,0,0,phish
30,39,2,0,5,0,328.2142857,31475,5,28,0.714285714,20,alexa
0,0,2,0,0,0,0,0,0,0,0,0,alexa
11,14.5,2,0,0,0,462.0833333,16429,3,12,0.916666667,11,alexa
8,14,1,0,0,0,864.3333333,13904,7,6,0.333333333,2,alexa
6,10,1,0,0,0,777.1666667,12259,2,6,0.833333333,5,phish
6,52,1,0,0,0,763.1052632,44403,33,19,0.894736842,17,alexa
8,16,2,0,0,0,570.3333333,18857,9,6,0.833333333,5,alexa
1,1,1,0,0,0,521,1782,0,1,1,1,alexa
2,8,2,7,0,0,167.8333333,3524,2,6,0.5,3,alexa
5,6.5,2,0,0,0,3902.125,127372,0,8,0.75,6,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
15,12.5,2,236,0,0,1238.111111,34483,5,9,1,9,alexa
1,7,2,0,0,0,411.6666667,3480,4,3,0.333333333,1,alexa
0,6,1,0,0,0,7,33,5,1,0,0,alexa
11,32,2,0,1,2,240.36,17086,4,25,0.32,8,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
13,21,2,0,0,1,590.8888889,17833,11,9,0.777777778,7,alexa
19,13,1,0,0,0,157.9,5017,3,10,0.7,7,alexa
5.5,9,2,15,0,0,566,2197,0,1,1,1,phish
10,5,1,55,0,1,112.25,716,1,4,0,0,alexa
1,4,1,0,0,0,60,206,3,1,1,1,phish
9,11,3,0,0,0,598.7777778,17426,2,9,0.444444444,4,alexa
13,19,2,0,0,0,113,3878,2,12,0.833333333,10,alexa
3,7,1,0,0,0,974.8333333,20917,1,6,1,6,phish
12,14,1,0,0,0,462.75,11958,2,12,0.75,9,alexa
5,7,1,0,0,0,1096.833333,19613,1,6,0.666666667,4,alexa
0,3,2,0,0,0,207,387,2,1,1,1,phish
8.5,14.5,2,8,0,0,152.5714286,5083,7,7,0.714285714,5,alexa
